REG,STN       ,	YEAR,MO,DA,  WDSP, MXSPD, MAX  ,  MIN ,PRCP  , FRSHTT,
2,Townsville, 2006,01,01,   9.3,  19.0, 88.2,  77.4, 0.03, 000000,
2,Townsville, 2006,01,02,  10.6,  15.9, 89.1,  77.7, 0.00, 000000,
2,Townsville, 2006,01,03,   8.9,  15.9, 88.2,  78.8, 0.00, 000000,
2,Townsville, 2006,01,04,  10.8,  15.9, 90.0,  78.8, 0.00, 000000,
2,Townsville, 2006,01,05,   9.3,  15.0, 91.2,  78.6, 0.00, 000000,
2,Townsville, 2006,01,06,   8.2,  13.0, 93.2,  79.2, 0.00, 000000,
2,Townsville, 2006,01,07,  10.3,  15.0, 94.6,  79.3, 0.00, 000000,
2,Townsville, 2006,01,08,  12.4,  19.0, 93.4,  71.6, 1.86, 010000,
2,Townsville, 2006,01,09,   8.4,  15.0, 87.8,  78.8, 0.04, 010010,
2,Townsville, 2006,01,10,   9.0,  18.1, 88.2,  71.6, 0.84, 010010,
2,Townsville, 2006,01,11,   8.2,  19.0, 86.5,  72.1, 1.04, 010000,
2,Townsville, 2006,01,12,   8.3,  15.9, 84.2,  71.6, 2.13, 010000,
2,Townsville, 2006,01,13,  10.6,  16.9, 87.8,  71.2, 0.02, 010000,
2,Townsville, 2006,01,14,   9.3,  15.0, 87.8,  75.2, 0.06, 010000,
2,Townsville, 2006,01,15,  10.4,  15.9, 87.8,  74.3, 0.05, 010000,
2,Townsville, 2006,01,16,  11.1,  16.9, 87.8,  77.0, 0.00, 000000,
2,Townsville, 2006,01,17,  10.7,  18.1, 88.3,  76.8, 0.01, 010000,
2,Townsville, 2006,01,18,   8.9,  14.0, 88.7,  77.0, 0.01, 010000,
2,Townsville, 2006,01,19,   9.5,  15.0, 89.4,  78.8, 0.00, 000000,
2,Townsville, 2006,01,20,   9.8,  15.9, 90.5,  79.2, 0.00, 000000,
2,Townsville, 2006,01,21,   9.9,  16.9, 91.0,  78.8, 0.01, 010000,
2,Townsville, 2006,01,22,  10.1,  16.9, 91.0,  78.8, 0.01, 000000,
2,Townsville, 2006,01,23,  10.1,  16.9, 91.9,  75.2, 0.08, 010010,
2,Townsville, 2006,01,24,   8.6,  15.0, 89.8,  75.0, 2.72, 010000,
2,Townsville, 2006,01,25,   8.4,  16.9, 86.9,  74.8, 1.26, 010000,
2,Townsville, 2006,01,26,  12.2,  20.0, 81.5,  70.9, 6.72, 010000,
2,Townsville, 2006,01,27,   9.0,  16.9, 84.4,  70.7, 0.80, 010000,
2,Townsville, 2006,01,28,   6.8,  16.9, 88.3,  74.7, 0.09, 010000,
2,Townsville, 2006,01,29,   7.8,  15.9, 87.3,  74.3, 0.01, 010000,
2,Townsville, 2006,01,30,   5.9,  14.0, 87.4,  74.3, 0.00, 000000,
2,Townsville, 2006,01,31,   6.0,  11.1, 88.0,  74.7, 0.00, 000000,
2,Townsville, 2006,02,01,   5.0,   9.9, 88.9,  77.0, 0.00, 000000,
2,Townsville, 2006,02,02,   6.4,  13.0, 89.6,  78.6, 0.00, 000000,
2,Townsville, 2006,02,03,   9.2,  15.0, 90.7,  78.6, 0.00, 010000,
2,Townsville, 2006,02,04,   7.9,  13.0, 90.1,  78.3, 0.02, 010000,
2,Townsville, 2006,02,05,   9.0,  15.0, 91.4,  78.8, 0.00, 000000,
2,Townsville, 2006,02,06,   8.5,  16.9, 93.2,  78.8, 0.06, 010000,
2,Townsville, 2006,02,07,   8.7,  15.0, 93.4,  78.8, 0.00, 000000,
2,Townsville, 2006,02,08,   9.6,  18.1, 91.8,  77.0, 0.00, 000000,
2,Townsville, 2006,02,09,   9.4,  15.0, 90.5,  77.0, 0.00, 000000,
2,Townsville, 2006,02,10,   6.7,  14.0, 91.0,  77.5, 0.00, 000000,
2,Townsville, 2006,02,11,   9.2,  16.9, 91.6,  77.4, 0.00, 000000,
2,Townsville, 2006,02,12,  10.3,  16.9, 91.6,  77.0, 0.00, 000000,
2,Townsville, 2006,02,13,  10.3,  15.9, 92.7,  77.2, 0.07, 010000,
2,Townsville, 2006,02,14,  10.9,  16.9, 91.4,  78.8, 0.00, 010000,
2,Townsville, 2006,02,15,  11.1,  19.0, 92.5,  77.9, 0.00, 010000,
2,Townsville, 2006,02,16,  10.0,  16.9, 88.2,  77.0, 0.37, 010000,
2,Townsville, 2006,02,17,   9.1,  16.9, 89.2,  77.0, 0.00, 000000,
2,Townsville, 2006,02,18,   7.6,  15.0, 90.1,  75.6, 0.00, 000000,
2,Townsville, 2006,02,19,   8.6,  15.0, 91.0,  75.9, 0.00, 000000,
2,Townsville, 2006,02,20,  10.6,  19.0, 91.0,  77.0, 0.00, 000000,
2,Townsville, 2006,02,21,  11.4,  19.0, 92.7,  76.5, 0.07, 010000,
2,Townsville, 2006,02,22,  12.4,  20.0, 91.6,  76.8, 0.00, 000000,
2,Townsville, 2006,02,23,  12.7,  20.0, 91.4,  76.5, 0.02, 010000,
2,Townsville, 2006,02,24,  11.3,  20.0, 91.0,  75.0, 0.00, 000000,
2,Townsville, 2006,02,25,  10.5,  21.0, 91.4,  71.6, 0.00, 010000,
2,Townsville, 2006,02,26,   9.4,  18.1, 91.8,  71.8, 0.00, 000000,
2,Townsville, 2006,02,27,  11.0,  19.0, 93.4,  75.2, 0.00, 000000,
2,Townsville, 2006,02,28,   9.1,  16.9, 91.2,  75.2, 0.00, 010000,
2,Townsville, 2006,03,01,   8.4,  18.1, 92.5,  75.2, 0.00, 010010,
2,Townsville, 2006,03,02,   9.4,  15.9, 91.0,  75.4, 0.00, 000000,
2,Townsville, 2006,03,03,   9.6,  16.9, 90.5,  75.7, 0.22, 000000,
2,Townsville, 2006,03,04,   8.2,  16.9, 90.3,  77.4, 0.00, 000000,
2,Townsville, 2006,03,05,   9.5,  14.0, 90.5,  76.6, 0.17, 010000,
2,Townsville, 2006,03,06,   6.4,  13.0, 86.0,  75.2, 1.76, 010000,
2,Townsville, 2006,03,07,   8.2,  15.9, 87.6,  75.0, 0.06, 010000,
2,Townsville, 2006,03,08,  10.5,  15.0, 89.6,  79.5, 0.04, 010000,
2,Townsville, 2006,03,09,  11.4,  19.0, 89.8,  77.0, 0.94, 010000,
2,Townsville, 2006,03,10,   7.1,  15.0, 88.3,  76.5, 0.02, 010000,
2,Townsville, 2006,03,11,  11.3,  22.9, 88.5,  76.3, 0.02, 010000,
2,Townsville, 2006,03,12,  11.9,  19.0, 88.9,  73.4, 0.09, 010000,
2,Townsville, 2006,03,13,  12.7,  19.0, 88.7,  73.9, 0.00, 000000,
2,Townsville, 2006,03,14,  12.0,  22.0, 89.6,  71.4, 0.09, 010000,
2,Townsville, 2006,03,15,   9.1,  16.9, 87.4,  70.7, 0.01, 000000,
2,Townsville, 2006,03,16,   8.2,  16.9, 86.2,  73.4, 0.00, 000000,
2,Townsville, 2006,03,17,   8.4,  16.9, 87.3,  72.9, 0.00, 000000,
2,Townsville, 2006,03,18,   8.6,  15.0, 88.5,  72.9, 0.00, 000000,
2,Townsville, 2006,03,19,  14.0,  25.1, 90.3,  73.4, 0.73, 010000,
2,Townsville, 2006,03,20,  14.8,  26.0, 82.4,  77.0, 1.60, 010000,
2,Townsville, 2006,03,21,   8.5,  18.1, 84.4,  75.2, 0.20, 010000,
2,Townsville, 2006,03,22,   6.7,  13.0, 88.0,  75.0, 0.03, 010000,
2,Townsville, 2006,03,23,   5.0,   8.9, 84.9,  75.2, 0.01, 010000,
2,Townsville, 2006,03,24,   8.4,  15.0, 86.2,  73.4, 0.00, 000000,
2,Townsville, 2006,03,25,   9.7,  16.9, 87.1,  71.6, 0.00, 000000,
2,Townsville, 2006,03,26,   9.9,  15.0, 86.2,  71.6, 0.00, 010000,
2,Townsville, 2006,03,27,   9.2,  15.9, 86.0,  69.8, 0.00, 000000,
2,Townsville, 2006,03,28,   7.8,  14.0, 86.4,  70.0, 0.00, 000000,
2,Townsville, 2006,03,29,   8.1,  15.9, 86.0,  73.9, 0.03, 010000,
2,Townsville, 2006,03,30,   9.0,  16.9, 86.9,  75.6, 0.35, 010000,
2,Townsville, 2006,03,31,   6.5,  13.0, 87.1,  76.6, 0.00, 000000,
2,Townsville, 2006,04,01,   6.1,   8.9, 88.2,  78.3, 0.00, 000000,
2,Townsville, 2006,04,02,   8.9,  14.0, 87.8,  78.1, 0.03, 010000,
2,Townsville, 2006,04,03,   8.5,  15.9, 88.3,  77.0, 0.16, 010000,
2,Townsville, 2006,04,04,   7.5,  14.0, 87.8,  77.5, 0.41, 010000,
2,Townsville, 2006,04,05,   6.6,  13.0, 88.0,  76.6, 2.21, 010000,
2,Townsville, 2006,04,06,   5.2,  11.1, 87.3,  76.3, 0.09, 010000,
2,Townsville, 2006,04,07,   6.3,  11.1, 86.2,  73.4, 0.77, 010000,
2,Townsville, 2006,04,08,   7.1,  13.0, 80.6,  71.6, 1.54, 010010,
2,Townsville, 2006,04,09,   7.6,  12.0, 79.3,  72.1, 0.01, 010000,
2,Townsville, 2006,04,10,   8.4,  13.0, 80.8,  72.5, 1.08, 010000,
2,Townsville, 2006,04,11,   6.7,  11.1, 82.4,  75.0, 0.25, 010000,
2,Townsville, 2006,04,12,   9.3,  15.0, 85.5,  73.4, 0.00, 000000,
2,Townsville, 2006,04,13,   7.0,  12.0, 86.4,  72.7, 0.00, 010000,
2,Townsville, 2006,04,14,   8.2,  15.0, 87.6,  75.0, 0.00, 000000,
2,Townsville, 2006,04,15,   8.4,  15.0, 87.8,  69.8, 0.02, 010000,
2,Townsville, 2006,04,16,  10.0,  15.9, 87.3,  69.6, 0.04, 010000,
2,Townsville, 2006,04,17,  11.5,  18.1, 86.9,  75.2, 0.06, 010000,
2,Townsville, 2006,04,18,  12.3,  19.0, 86.0,  73.9, 0.90, 010000,
2,Townsville, 2006,04,19,  11.1,  21.0, 85.3,  73.8, 0.00, 000000,
2,Townsville, 2006,04,20,   4.8,   8.9, 80.8,  73.4, 0.02, 010000,
2,Townsville, 2006,04,21,   3.2,   7.0, 80.6,  70.9, 0.08, 010000,
2,Townsville, 2006,04,22,   5.1,  11.1, 81.7,  70.5, 0.10, 010000,
2,Townsville, 2006,04,23,   8.2,  15.0, 84.6,  69.8, 0.00, 000000,
2,Townsville, 2006,04,24,   9.7,  16.9, 84.4,  69.8, 0.00, 010000,
2,Townsville, 2006,04,25,   9.6,  15.9, 82.0,  65.8, 0.00, 000000,
2,Townsville, 2006,04,26,   8.9,  16.9, 83.1,  65.7, 0.00, 000000,
2,Townsville, 2006,04,27,   8.5,  14.0, 82.8,  64.4, 0.00, 000000,
2,Townsville, 2006,04,28,   6.5,  13.0, 83.1,  64.8, 0.19, 010000,
2,Townsville, 2006,04,29,   4.4,  12.0, 80.6,  70.7, 0.09, 010000,
2,Townsville, 2006,04,30,   6.1,   9.9, 82.4,  71.6, 0.16, 010000,
2,Townsville, 2006,05,01,   7.9,  15.0, 81.1,  69.3, 0.00, 010000,
2,Townsville, 2006,05,02,   5.1,  11.1, 81.0,  66.4, 0.00, 010000,
2,Townsville, 2006,05,03,   5.4,   8.0, 78.8,  66.4, 0.01, 010000,
2,Townsville, 2006,05,04,   5.7,  13.0, 79.3,  69.3, 0.00, 010000,
2,Townsville, 2006,05,05,   4.5,   7.0, 77.0,  69.3, 0.46, 010000,
2,Townsville, 2006,05,06,   6.4,   9.9, 81.0,  69.8, 0.00, 010000,
2,Townsville, 2006,05,07,   5.2,  12.0, 83.1,  70.2, 0.00, 000000,
2,Townsville, 2006,05,08,   6.5,  13.0, 83.7,  69.8, 0.00, 010000,
2,Townsville, 2006,05,09,   9.2,  15.9, 84.2,  67.5, 0.00, 000000,
2,Townsville, 2006,05,10,   8.7,  16.9, 82.9,  66.2, 0.00, 000000,
2,Townsville, 2006,05,11,   9.6,  19.0, 82.6,  66.2, 0.00, 000000,
2,Townsville, 2006,05,12,   8.4,  15.0, 81.5,  67.1, 0.00, 000000,
2,Townsville, 2006,05,13,   8.2,  16.9, 82.2,  66.9, 0.24, 010000,
2,Townsville, 2006,05,14,   8.2,  15.0, 80.2,  66.9, 0.00, 000000,
2,Townsville, 2006,05,15,   9.1,  18.1, 79.0,  64.4, 0.00, 000000,
2,Townsville, 2006,05,16,   8.0,  15.0, 81.9,  64.0, 0.00, 000000,
2,Townsville, 2006,05,17,   8.0,  15.9, 81.7,  63.3, 0.05, 010000,
2,Townsville, 2006,05,18,   7.6,  14.0, 81.9,  62.6, 0.00, 000000,
2,Townsville, 2006,05,19,   8.8,  16.9, 82.4,  62.8, 0.00, 000000,
2,Townsville, 2006,05,20,   9.2,  16.9, 82.4,  65.7, 0.00, 000000,
2,Townsville, 2006,05,21,  11.2,  18.1, 82.9,  65.1, 0.01, 010000,
2,Townsville, 2006,05,22,   5.5,  12.0, 79.0,  64.4, 0.08, 010000,
2,Townsville, 2006,05,23,   5.9,  11.1, 79.7,  64.8, 0.00, 010000,
2,Townsville, 2006,05,24,   4.9,  14.0, 79.0,  59.9, 0.00, 000000,
2,Townsville, 2006,05,25,   5.8,  11.1, 78.3,  59.5, 0.00, 000000,
2,Townsville, 2006,05,26,   7.2,  13.0, 79.0,  61.7, 0.00, 010000,
2,Townsville, 2006,05,27,   7.7,  12.0, 79.5,  60.8, 0.13, 010000,
2,Townsville, 2006,05,28,   5.9,  12.0, 73.8,  61.0, 0.00, 000000,
2,Townsville, 2006,05,29,   7.1,  12.0, 79.0,  62.6, 0.00, 000000,
2,Townsville, 2006,05,30,   6.4,  14.0, 80.6,  62.4, 0.00, 000000,
2,Townsville, 2006,05,31,   5.5,  11.1, 79.3,  63.0, 0.00, 010000,
2,Townsville, 2006,06,01,   4.6,  11.1, 81.0,  59.0, 0.00, 000000,
2,Townsville, 2006,06,02,   7.8,  15.0, 79.9,  55.4, 0.00, 000000,
2,Townsville, 2006,06,03,   7.3,  15.9, 75.6,  48.4, 0.00, 000000,
2,Townsville, 2006,06,04,   4.7,  14.0, 75.4,  48.0, 0.00, 000000,
2,Townsville, 2006,06,05,   4.9,  11.1, 77.0,  51.1, 0.00, 000000,
2,Townsville, 2006,06,06,   6.6,  13.0, 79.5,  52.0, 0.00, 000000,
2,Townsville, 2006,06,07,   7.1,  11.1, 76.1,  58.6, 0.00, 010000,
2,Townsville, 2006,06,08,   7.9,  15.9, 75.2,  66.2, 0.03, 010000,
2,Townsville, 2006,06,09,  10.3,  18.1, 81.5,  66.7, 0.09, 010000,
2,Townsville, 2006,06,10,   8.1,  22.0, 80.6,  66.2, 0.24, 010000,
2,Townsville, 2006,06,11,  13.8,  22.9, 75.4,  60.3, 0.00, 000000,
2,Townsville, 2006,06,12,   8.7,  14.0, 71.4,  57.2, 0.00, 000000,
2,Townsville, 2006,06,13,   9.6,  14.0, 77.0,  57.0, 0.00, 010000,
2,Townsville, 2006,06,14,  10.6,  18.1, 78.8,  61.7, 0.00, 000000,
2,Townsville, 2006,06,15,  10.7,  18.1, 81.3,  62.1, 0.00, 000000,
2,Townsville, 2006,06,16,   7.3,  16.9, 79.9,  59.2, 0.00, 000000,
2,Townsville, 2006,06,17,   7.9,  18.1, 78.8,  58.6, 0.00, 000000,
2,Townsville, 2006,06,18,   9.6,  16.9, 79.0,  58.3, 0.00, 000000,
2,Townsville, 2006,06,19,   7.4,  12.0, 77.5,  57.0, 0.02, 010000,
2,Townsville, 2006,06,20,   8.9,  15.0, 74.7,  63.1, 0.02, 010000,
2,Townsville, 2006,06,21,   7.3,  15.0, 77.9,  62.6, 0.00, 000000,
2,Townsville, 2006,06,22,   7.3,  14.0, 79.3,  62.4, 0.00, 000000,
2,Townsville, 2006,06,23,   8.1,  16.9, 81.1,  62.1, 0.00, 000000,
2,Townsville, 2006,06,24,   7.5,  16.9, 81.0,  59.0, 0.00, 000000,
2,Townsville, 2006,06,25,   7.9,  16.9, 80.2,  58.6, 0.00, 000000,
2,Townsville, 2006,06,26,   7.0,  14.0, 79.3,  60.3, 0.00, 010000,
2,Townsville, 2006,06,27,   9.8,  18.1, 80.1,  57.6, 0.00, 000000,
2,Townsville, 2006,06,28,  11.4,  18.1, 80.2,  57.2, 0.00, 010000,
2,Townsville, 2006,06,29,  10.2,  20.0, 79.7,  59.0, 0.00, 000000,
2,Townsville, 2006,06,30,   7.2,  15.0, 78.3,  57.2, 0.00, 000000,
2,Townsville, 2006,07,01,   4.3,  13.0, 78.6,  55.4, 0.00, 100000,
2,Townsville, 2006,07,02,   4.7,  14.0, 77.7,  54.5, 0.00, 000000,
2,Townsville, 2006,07,03,   8.4,  13.0, 81.0,  54.7, 0.00, 000000,
2,Townsville, 2006,07,04,   6.0,  13.0, 77.0,  48.2, 0.00, 000000,
2,Townsville, 2006,07,05,   6.1,  15.0, 76.5,  47.5, 0.00, 000000,
2,Townsville, 2006,07,06,   7.8,  15.0, 79.5,  51.6, 0.00, 000000,
2,Townsville, 2006,07,07,   8.2,  15.9, 79.3,  53.6, 0.00, 000000,
2,Townsville, 2006,07,08,   7.5,  15.9, 78.8,  52.5, 0.00, 000000,
2,Townsville, 2006,07,09,  10.0,  18.1, 79.2,  54.5, 0.00, 000000,
2,Townsville, 2006,07,10,   9.5,  16.9, 79.9,  57.6, 0.01, 010000,
2,Townsville, 2006,07,11,  10.8,  16.9, 80.8,  64.9, 0.00, 010000,
2,Townsville, 2006,07,12,   7.4,  14.0, 77.0,  69.8, 0.05, 010000,
2,Townsville, 2006,07,13,   9.9,  15.9, 79.3,  67.5, 0.01, 010000,
2,Townsville, 2006,07,14,   7.6,  16.9, 78.8,  67.3, 0.02, 010000,
2,Townsville, 2006,07,15,   7.3,  14.0, 81.5,  64.4, 0.38, 010000,
2,Townsville, 2006,07,16,  12.2,  20.0, 72.9,  59.9, 0.06, 010000,
2,Townsville, 2006,07,17,   8.5,  19.0, 68.5,  57.2, 0.00, 000000,
2,Townsville, 2006,07,18,   8.0,  15.9, 75.2,  53.6, 0.00, 000000,
2,Townsville, 2006,07,19,   6.3,  13.0, 74.8,  50.0, 0.00, 010000,
2,Townsville, 2006,07,20,   7.1,  13.0, 69.8,  50.0, 0.10, 010000,
2,Townsville, 2006,07,21,  11.2,  19.0, 78.1,  61.3, 0.00, 010000,
2,Townsville, 2006,07,22,  10.4,  21.0, 77.9,  57.9, 0.00, 000000,
2,Townsville, 2006,07,23,   5.5,  15.0, 76.1,  55.4, 0.00, 000000,
2,Townsville, 2006,07,24,   5.4,  13.0, 76.6,  54.9, 0.00, 000000,
2,Townsville, 2006,07,25,   6.7,  15.9, 78.1,  57.9, 0.00, 000000,
2,Townsville, 2006,07,26,   4.8,  15.0, 78.8,  58.1, 0.00, 000000,
2,Townsville, 2006,07,27,   4.7,  11.1, 79.5,  57.2, 0.00, 100000,
2,Townsville, 2006,07,28,   4.5,   9.9, 80.1,  58.6, 0.00, 100000,
2,Townsville, 2006,07,29,   5.7,  14.0, 81.5,  60.4, 0.00, 000000,
2,Townsville, 2006,07,30,   7.1,  15.0, 79.0,  59.7, 0.00, 100000,
2,Townsville, 2006,07,31,   8.4,  14.0, 79.5,  60.4, 0.00, 000000,
2,Townsville, 2006,08,01,   6.0,  13.0, 79.9,  57.2, 0.00, 100000,
2,Townsville, 2006,08,02,   6.6,  15.0, 78.3,  56.5, 0.00, 100000,
2,Townsville, 2006,08,03,   5.8,  11.1, 84.4,  56.1, 0.00, 000000,
2,Townsville, 2006,08,04,   5.1,  15.0, 78.8,  48.2, 0.00, 000000,
2,Townsville, 2006,08,05,   6.4,  15.0, 78.8,  50.0, 0.00, 000000,
2,Townsville, 2006,08,06,   5.0,  15.9, 76.3,  48.4, 0.00, 000000,
2,Townsville, 2006,08,07,   8.4,  16.9, 80.1,  49.3, 0.00, 000000,
2,Townsville, 2006,08,08,   9.7,  21.0, 78.6,  50.0, 0.00, 000000,
2,Townsville, 2006,08,09,   7.2,  15.0, 78.3,  49.6, 0.00, 000000,
2,Townsville, 2006,08,10,   5.8,  15.9, 79.7,  46.4, 0.00, 000000,
2,Townsville, 2006,08,11,   8.8,  18.1, 77.2,  46.2, 0.00, 000000,
2,Townsville, 2006,08,12,   9.2,  21.0, 78.8,  53.1, 0.00, 000000,
2,Townsville, 2006,08,13,   9.9,  19.0, 78.8,  55.0, 0.00, 000000,
2,Townsville, 2006,08,14,   7.1,  15.9, 79.3,  53.2, 0.00, 100000,
2,Townsville, 2006,08,15,   6.8,  19.0, 80.8,  51.8, 0.00, 000000,
2,Townsville, 2006,08,16,   7.3,  14.0, 79.7,  51.6, 0.00, 000000,
2,Townsville, 2006,08,17,   9.8,  18.1, 79.9,  55.4, 0.00, 000000,
2,Townsville, 2006,08,18,   6.8,  15.0, 78.1,  51.8, 0.00, 000000,
2,Townsville, 2006,08,19,   6.9,  18.1, 80.1,  51.1, 0.00, 000000,
2,Townsville, 2006,08,20,   8.1,  16.9, 82.0,  54.7, 0.00, 000000,
2,Townsville, 2006,08,21,   5.7,  15.9, 79.5,  53.6, 0.00, 100000,
2,Townsville, 2006,08,22,   4.0,  11.1, 79.5,  53.4, 0.00, 000000,
2,Townsville, 2006,08,23,   4.1,  11.1, 82.9,  51.8, 0.00, 100000,
2,Townsville, 2006,08,24,   4.3,   8.9, 82.0,  51.8, 0.00, 100000,
2,Townsville, 2006,08,25,   5.0,   9.9, 82.4,  56.8, 0.00, 000000,
2,Townsville, 2006,08,26,   4.2,  12.0, 82.8,  55.4, 0.00, 100000,
2,Townsville, 2006,08,27,   5.6,  11.1, 81.5,  56.1, 0.00, 100000,
2,Townsville, 2006,08,28,   5.0,  12.0, 81.5,  57.2, 0.00, 100000,
2,Townsville, 2006,08,29,   8.2,  16.9, 81.7,  56.3, 0.00, 000000,
2,Townsville, 2006,08,30,  10.4,  20.0, 81.1,  62.4, 0.00, 000000,
2,Townsville, 2006,08,31,   9.1,  15.0, 81.9,  62.8, 0.00, 000000,
2,Townsville, 2006,09,01,  11.6,  19.0, 82.8,  64.8, 0.13, 010000,
2,Townsville, 2006,09,02,  12.5,  20.0, 76.1,  68.0, 0.70, 010000,
2,Townsville, 2006,09,03,  10.8,  18.1, 78.8,  68.5, 0.01, 010000,
2,Townsville, 2006,09,04,   8.1,  14.0, 82.0,  69.6, 0.00, 000000,
2,Townsville, 2006,09,05,   7.6,  14.0, 82.9,  67.1, 0.00, 000000,
2,Townsville, 2006,09,06,   4.9,  11.1, 82.8,  67.1, 0.00, 000000,
2,Townsville, 2006,09,07,   8.4,  16.9, 84.6,  66.2, 0.00, 000000,
2,Townsville, 2006,09,08,   8.3,  15.0, 84.0,  60.8, 0.00, 000000,
2,Townsville, 2006,09,09,   7.3,  18.1, 82.0,  50.0, 0.00, 000000,
2,Townsville, 2006,09,10,  10.4,  16.9, 81.1,  49.8, 0.00, 000000,
2,Townsville, 2006,09,11,   7.9,  15.9, 79.0,  53.6, 0.00, 000000,
2,Townsville, 2006,09,12,  11.0,  18.1, 79.7,  52.2, 0.00, 000000,
2,Townsville, 2006,09,13,  13.7,  22.0, 81.1,  62.6, 0.00, 000000,
2,Townsville, 2006,09,14,  12.8,  21.0, 80.4,  60.4, 0.00, 000000,
2,Townsville, 2006,09,15,  10.6,  19.0, 81.1,  58.1, 0.00, 000000,
2,Townsville, 2006,09,16,   8.7,  18.1, 80.6,  58.3, 0.00, 100000,
2,Townsville, 2006,09,17,   9.0,  15.9, 79.0,  57.7, 0.00, 000000,
2,Townsville, 2006,09,18,  12.2,  21.0, 81.5,  61.5, 0.00, 010000,
2,Townsville, 2006,09,19,  11.5,  20.0, 82.2,  62.8, 0.09, 010000,
2,Townsville, 2006,09,20,   8.5,  18.1, 81.5,  62.6, 0.00, 000000,
2,Townsville, 2006,09,21,   7.2,  15.9, 81.7,  59.5, 0.00, 100000,
2,Townsville, 2006,09,22,   8.5,  16.9, 81.0,  58.6, 0.09, 010000,
2,Townsville, 2006,09,23,   9.3,  19.0, 77.0,  66.2, 0.14, 010000,
2,Townsville, 2006,09,24,   8.4,  15.9, 80.8,  60.6, 0.00, 000000,
2,Townsville, 2006,09,25,   6.6,  15.9, 81.3,  60.4, 0.00, 000000,
2,Townsville, 2006,09,26,  12.8,  23.9, 86.5,  62.4, 0.00, 000000,
2,Townsville, 2006,09,27,   9.6,  18.1, 82.6,  60.8, 0.00, 000000,
2,Townsville, 2006,09,28,   9.0,  19.0, 84.0,  60.8, 0.00, 100000,
2,Townsville, 2006,09,29,   8.3,  15.9, 83.1,  61.5, 0.00, 000000,
2,Townsville, 2006,09,30,   6.7,  16.9, 83.1,  61.7, 0.00, 000000,
2,Townsville, 2006,10,01,  10.9,  18.1, 82.8,  60.8, 0.00, 000000,
2,Townsville, 2006,10,02,   8.9,  16.9, 84.2,  60.6, 0.00, 000000,
2,Townsville, 2006,10,03,   9.7,  19.0, 83.8,  59.7, 0.00, 000000,
2,Townsville, 2006,10,04,  10.0,  20.0, 82.4,  60.8, 0.00, 000000,
2,Townsville, 2006,10,05,   8.9,  16.9, 82.8,  59.7, 0.00, 000000,
2,Townsville, 2006,10,06,   6.7,  15.0, 82.4,  60.4, 0.00, 000000,
2,Townsville, 2006,10,07,   8.7,  13.0, 81.5,  60.1, 0.00, 000000,
2,Townsville, 2006,10,08,   7.1,  13.0, 82.2,  60.8, 0.00, 000000,
2,Townsville, 2006,10,09,   6.9,  14.0, 83.5,  60.4, 0.00, 010000,
2,Townsville, 2006,10,10,  10.9,  16.9, 82.6,  64.6, 0.01, 010000,
2,Townsville, 2006,10,11,  12.1,  19.0, 80.6,  68.0, 0.00, 010000,
2,Townsville, 2006,10,12,  14.4,  22.0, 84.4,  64.4, 0.00, 000000,
2,Townsville, 2006,10,13,  12.4,  22.0, 83.5,  63.3, 0.00, 000000,
2,Townsville, 2006,10,14,  11.3,  20.0, 84.0,  63.0, 0.00, 000000,
2,Townsville, 2006,10,15,   8.4,  16.9, 84.6,  59.0, 0.00, 000000,
2,Townsville, 2006,10,16,  10.4,  16.9, 82.4,  59.0, 0.01, 000000,
2,Townsville, 2006,10,17,  13.8,  18.1, 81.9,  67.3, 0.20, 010000,
2,Townsville, 2006,10,18,  12.8,  21.0, 83.3,  68.0, 0.01, 000000,
2,Townsville, 2006,10,19,  10.7,  19.0, 85.3,  65.8, 0.00, 000000,
2,Townsville, 2006,10,20,  10.4,  19.0, 85.8,  63.5, 0.00, 000000,
2,Townsville, 2006,10,21,   9.4,  16.9, 84.6,  63.3, 0.00, 000000,
2,Townsville, 2006,10,22,  13.3,  19.0, 86.9,  66.4, 0.00, 000000,
2,Townsville, 2006,10,23,  13.4,  22.0, 85.1,  65.8, 0.02, 010000,
2,Townsville, 2006,10,24,  11.8,  20.0, 83.1,  65.3, 0.00, 000000,
2,Townsville, 2006,10,25,  11.7,  19.0, 83.7,  65.5, 0.00, 000000,
2,Townsville, 2006,10,26,  10.1,  16.9, 81.1,  66.9, 0.00, 000000,
2,Townsville, 2006,10,27,   6.8,  15.0, 83.7,  66.2, 0.00, 000000,
2,Townsville, 2006,10,28,   4.8,  12.0, 88.2,  65.7, 0.00, 000000,
2,Townsville, 2006,10,29,   7.8,  15.0, 87.8,  68.5, 0.00, 000000,
2,Townsville, 2006,10,30,  12.3,  15.9, 86.2,  71.8, 0.00, 000000,
2,Townsville, 2006,10,31,  10.3,  15.0, 86.7,  73.9, 0.01, 000000,
2,Townsville, 2006,11,01,  12.4,  16.9, 85.8,  73.9, 0.00, 000000,
2,Townsville, 2006,11,02,  10.5,  15.9, 86.0,  72.7, 0.00, 000000,
2,Townsville, 2006,11,03,   7.4,  15.0, 86.0,  69.8, 0.01, 000000,
2,Townsville, 2006,11,04,   6.2,  18.1, 87.1,  70.0, 0.00, 000000,
2,Townsville, 2006,11,05,   6.8,  13.0, 88.9,  69.8, 0.00, 000000,
